groups,0,30,60,90,120
4,105.06260869565219,182.6573913043478,102.24000000000001,120.10869565217392,115.23913043478262
4,102.39304347826088,127.21739130434783,114.45913043478261,104.53304347826088,116.90608695652176
4,168.9440994504348,96.5217391304348,157.24637674869567,117.68115945391305,126.08695652173914
4,66.94769244000001,87.98550738173914,76.2898551678261,75.20000016000002,71.42029005913044
4,135.10956521739132,139.7217391304348,92.31869565217391,13.104347826086958,121.13043478260869
4,57.97478260869565,137.46,122.16347826086957,132.60339130434784,118.51365217391307
4,73.58889754591304,107.94202901634786,85.90724636200001,88.82608695652173,79.4550724353913
4,174.72521739130434,185.08695652173915,301.24956521739136,65.36347826086957,28.78956521739131
4,104.79321739130437,182.6573913043478,102.24000000000001,120.10869565217392,115.61086956521741
4,110.52521739130435,155.82608695652175,96.11478260869566,111.66434782608695,112.85217391304349
4,133.04347826086956,83.61913043478262,123.55536521739133,118.28452173913044,186.2608695652174
5,124.07652173913043,120.57971019130436,386.3188406706088,127.5362318636522,118.95652173913042
5,279.5269565217392,327.3913043478261,266.85217391304354,239.424347826087,251.66869565217397
5,120.18782608695653,122.78260869565217,132.17217391304348,115.37217391304348,130.43478260869566
5,205.66956521739132,144.39130434782612,127.34608695652173,131.31130434782608,109.83652173913045
5,124.21565217391307,110.33739130434783,91.3304347826087,99.15652173913043,96.49565217391306
5,107.60869565217392,164.28985513565218,162.60869571130436,170.4347826573913,90.43478260869566
5,73.36956662608696,93.13043368695654,64.05797037391304,75.1304347826087,76.43478260869566
5,85.53391304347826,79.82608695652175,88.08747826086956,113.28800000000003,91.99113043478262
5,115.82608695652173,124.70000000000002,102.82608695652176,128.87452173913044,125.83304347826088
5,84.11014488930437,52.60869565695653,95.47826086956522,73.33333334000001,53.15942029365218
5,157.53913043478263,165.344347826087,148.7504347826087,125.46782608695653,103.08521739130435
5,205.66956521739132,144.39130434782612,127.34608695652173,131.31130434782608,109.83652173913045
5,123.91304347826087,22.826086956521745,93.77391304347827,100.5217391304348,78.80869565217391
5,129.4321304347826,97.66956521739132,106.31286956521741,104.33452173913045,116.04641304347827
6,70.12782608695652,151.32753629008695,103.09565217391304,193.3681159264348,116.53333327200002
6,139.26956521739132,193.91652173913045,146.50434782608698,134.81739130434784,102.99130434782609
6,112.8208695652174,87.02608695652174,109.17391304347827,128.15478260869565,100.43217391304347
6,106.8,125.14173913043477,107.37391304347827,128.1217391304348,102.4
6,225.44347826086957,149.0653043478261,125.91341304347829,136.51086956521738,184.5808695652174
6,80.76667767043479,171.07246377565218,78.75362319217392,79.07246378608696,91.30434782608697
6,135.82608695652178,131.01739077391304,121.49275338260871,106.1913043478261,131.81739130434784
6,98.91478260869566,453.3913043478261,113.52208695652178,119.43478260869566,124.87478260869568
6,112.17391304347827,90.81913043478262,117.93965217391305,163.90643478260873,100.76
6,97.46818665652174,116.5217391304348,48.29710144304348,103.88405796086958,141.21739125391304
6,735.944347826087,820.9782608695652,563.0678260869565,332.0444086956522,542.6347826086957
6,107.72869565217391,125.14173913043477,107.37391304347827,128.1217391304348,102.4
6,145.21739130434784,119.22434782608697,127.35826086956521,112.4591304347826,118.2608695652174
6,78.54939130434784,174.26886956521741,131.4890608695652,119.73913043478261,105.53478260869565
