groups,0,30,60,90,120
4,2.1550344827586208,3.0679540219793107,3.8641609204758622,3.742080458782759,3.899632185003448
4,1.5354620689655172,2.116893103448276,3.362724137931034,3.85848275862069,3.575862068965517
4,3.0620689655172413,4.642758620689656,3.9516206896551727,2.4664137931034484,2.529310344827586
4,3.0177931034482763,7.001310344827586,3.897655172413793,3.689655172413793,3.162
4,1.2924,2.5224137931034485,3.636520689655172,3.043603448275862,3.2598689655172413
4,2.9050450156689656,2.1041379310344825,2.6063218380379314,3.9908045988413794,3.9827586206896552
4,1.3354641936206895,2.525287360206897,3.0068965554827587,2.965862075275862,2.8281609276206896
4,4.4556689655172415,4.685379310344827,3.3665689655172413,3.7551724137931033,2.5682758620689654
4,0.8109920689655172,2.3667000000000002,3.4088999999999996,2.997006551724138,2.2392589655172417
4,1.5318657641793105,3.1258620698586213,4.739999999182758,3.7913793103448277,2.5457471255275865
4,1.7227241379310343,2.2215517241379312,3.1872413793103447,2.5050000000000003,2.719448275862069
4,3.0100551724137934,7.001310344827586,3.897655172413793,3.689655172413793,3.1722
4,2.4055172413793104,3.432413793103448,4.455103448275862,3.8363448275862067,2.9301724137931036
4,2.402586206896552,1.618744827586207,4.2368862068965525,4.138758620689655,6.115862068965517
5,1.7321379310344827,2.531264368789655,3.238793104210345,4.367816091255173,4.748275862068965
5,1.250855172413793,1.3913793103448275,1.608551724137931,1.5338448275862069,1.600837931034483
5,1.345803448275862,1.3012310344827585,1.9182482758620691,1.9786344827586206,2.464655172413793
5,4.115172413793104,2.5024137931034485,2.4859999999999998,2.8156206896551725,3.534137931034483
5,1.9053241379310344,3.2301103448275863,3.1549241379310344,3.412162068965517,3.4481482758620694
5,1.9870689655172413,2.381839081375862,2.7563218400827587,3.2626436790931037,2.8551724137931034
5,0.8566810509310345,0.6057471193103448,1.1149425175862069,1.326896551724138,1.089310344827586
5,1.8082758620689654,2.211206896551724,2.1787793103448276,2.441551724137931,2.8843275862068962
5,2.4292413793103447,2.3115,1.8851724137931036,3.0065524137931035,3.65391724137931
5,1.5855172406586207,3.0091954025724137,3.972413793103448,4.260919540617241,4.167816092251725
5,1.4148275862068966,1.9753448275862069,2.4985862068965514,3.3284827586206895,3.3759310344827584
5,4.115172413793104,2.5024137931034485,2.4859999999999998,2.8156206896551725,3.534137931034483
5,1.780758620689655,0.2351034482758621,1.0758620689655172,1.4441379310344828,1.8456206896551721
5,3.3516000000000004,2.2951724137931033,2.3168689655172416,3.2270965517241383,3.855882758620689
6,1.3275517241379309,1.840919540937931,2.5013793103448276,1.8243678159448278,1.4282758613172415
6,2.914241379310345,2.9568620689655174,3.686896551724138,2.673103448275862,1.5979310344827586
6,2.3970620689655173,2.739310344827586,3.4075862068965517,3.534034482758621,3.291896551724138
6,2.331724137931034,5.827965517241379,6.69103448275862,5.775172413793103,4.227241379310344
6,1.9195310344827585,2.534,3.2531931034482757,2.5551724137931036,2.3713965517241378
6,1.664648590510345,4.070344827765517,2.402298850689655,2.098850575189655,2.462068965517241
6,3.0382758620689656,2.171896542931034,2.995172407862069,2.1826206896551725,2.3891379310344827
6,1.8947586206896552,11.106206896551724,2.938634482758621,2.7993103448275862,2.7991
6,1.5551724137931036,1.3286896551724137,1.9940344827586207,1.6074620689655172,1.2586313793103447
6,1.1310555090413792,2.0882758620689654,1.140229884910345,2.354022988275862,2.1498850567034484
6,2.3009999999999997,2.5958965517241377,1.8108275862068965,1.6104827586206896,1.7605862068965517
6,2.352,5.827965517241379,6.69103448275862,5.775172413793103,4.227241379310344
6,1.3379310344827586,2.1682413793103446,2.902103448275862,1.9856551724137927,1.9241379310344828
6,1.3020172413793103,3.62748275862069,3.6132,3.0248275862068965,2.1379310344827585
