groups,0,30,60,90,120
2,-1.5420689655172413,-1.3037931034482761,6.602689655172413,3.404137931034483,-0.37862068965517226
2,-1.1689655172413795,-1.7550448275862072,3.1655172413793102,8.636527586206897,3.380658620689655
3,-0.6604137931034484,-0.5837241379310346,-0.6078160927137932,-0.6339310344827587,-0.8263908055586207
3,-0.5635034482758621,-0.39376551724137937,-0.6395896551724138,-0.630551724137931,-0.8550931034482758
3,-2.242862068965517,4.794827586206897,5.727931034482759,0.20979310344827606,-1.5455172413793106
3,-1.2556551724137934,-1.5420689655172415,-1.0284137931034483,-2.19051724137931,-2.0839655172413787
3,-2.601820689655172,-2.5273413793103447,-2.0751275862068965,-2.646551724137931,-2.900424137931034
3,-1.9239610968275862,-2.2293103448275864,-1.5816091951551723,-2.0761494257758626,-2.808390805127586
3,-0.4753400948275862,-1.9131034482758624,-1.8675862068965519,-1.3247701221034482,-1.478160926931034
3,-1.1503689655172413,-2.0344827586206895,-2.731389655172414,-2.0315586206896548,-2.5506896551724143
3,-2.0729296551724135,-0.9041620689655172,-1.125,-2.0648275862068965,-1.96
3,-1.3086206901310344,-0.2172413792793102,4.613793103241379,0.010114942527586379,-1.410574712372414
3,-0.6210000000000001,0.12365517241379309,5.612379310344828,1.6177931034482758,-0.14300000000000002
3,-1.0164827586206897,-1.5420689655172415,-1.0284137931034483,-2.19051724137931,-2.0839655172413787
3,-1.6594827586206897,-2.0683793103448274,-2.2111724137931037,-2.3915517241379307,-2.7111724137931033
3,-0.39282413793103443,1.3035551724137933,5.2969275862068965,4.040448275862069,-1.1948275862068964
4,-1.5950344827586207,-2.054620688979311,-2.4874942534758624,-2.4787471257827587,-2.712965518003448
4,-1.1014620689655172,-1.533893103448276,-2.2327241379310343,-2.43848275862069,-2.355862068965517
4,-2.0620689655172413,-2.4427586206896557,-2.421620689655173,-1.5494137931034484,-1.6293103448275863
4,-2.2377931034482765,-4.581310344827586,-2.477655172413793,-2.439655172413793,-2.2319999999999998
4,-0.9334,-1.8224137931034485,-2.069520689655172,-1.9606034482758619,-2.192868965517241
4,-2.0676065916689654,-1.5041379310344825,-1.7729885050379313,-2.8241379318413795,-2.7327586206896552
4,-0.9462334236206895,-0.3586206902068967,-0.34022988548275857,-1.399195405275862,-1.6614942576206897
4,-3.127668965517241,-3.1253793103448273,-2.299568965517241,-2.655172413793103,-1.8682758620689655
4,-0.5810920689655172,-1.6997000000000002,-2.3758999999999997,-2.1637065517241383,-1.6225589655172417
4,-0.8399014781793105,-1.9591954028586211,-2.8066666661827577,-2.2913793103448277,-1.6124137925275865
4,-1.1127241379310342,-1.4715517241379312,-2.0172413793103448,-1.6350000000000002,-1.789448275862069
4,-2.2320551724137934,-4.581310344827586,-2.477655172413793,-2.439655172413793,-2.2392000000000003
4,-1.1255172413793104,-2.0324137931034483,-2.625103448275862,-2.4063448275862065,-1.9001724137931035
4,-1.6525862068965518,-1.1017448275862072,-2.5038862068965524,-2.4717586206896556,-3.715862068965517
5,-1.2121379310344826,-1.664597701789655,-1.822126437210345,-2.2844827582551726,-2.498275862068965
5,-0.8068551724137931,-0.8913793103448275,-1.048551724137931,-1.036844827586207,-1.0678379310344828
5,-0.902803448275862,-0.9482310344827585,-1.401248275862069,-1.4116344827586207,-1.714655172413793
5,-1.4151724137931039,-1.2724137931034485,-1.3559999999999999,-1.3856206896551726,-0.7641379310344831
5,-1.4093241379310344,-2.297110344827586,-1.9879241379310344,-2.1451620689655173,-2.2151482758620693
5,-1.3620689655172413,-1.5151724143758618,-1.8396551730827588,-2.095977012093104,-1.8551724137931034
5,-0.6334667609310345,-0.32241378931034476,-0.7816091875862069,-0.926896551724138,-0.789310344827586
5,-1.2082758620689655,-1.4612068965517242,-1.4457793103448275,-1.608551724137931,-1.9173275862068961
5,-1.6892413793103447,-1.6445,-1.3351724137931036,-2.139852413793103,-2.4869172413793104
5,-0.8521839076586206,0.6574712644275862,-1.9724137931034482,-0.5942528736172412,0.49885057474827565
5,-0.8648275862068966,-1.305344827586207,-1.6685862068965513,-1.6584827586206896,-0.04593103448275837
5,-1.4151724137931039,-1.2724137931034485,-1.3559999999999999,-1.3856206896551726,-0.7641379310344831
5,-1.210758620689655,-0.1651034482758621,-0.7558620689655171,-1.044137931034483,-1.275620689655172
5,-2.1546000000000003,-1.4951724137931033,-1.5498689655172417,-2.0940965517241383,-2.488882758620689
6,-0.917551724137931,-0.9742528739379311,5.298620689655172,2.3089655170551726,-0.7949425283172414
6,-1.484241379310345,-0.12686206896551733,7.113103448275863,4.926896551724138,-0.19793103448275873
6,-1.7610620689655172,-1.5393103448275862,4.692413793103448,4.93596551724138,-0.16189655172413797
6,-1.6417241379310341,-3.1579655172413794,8.008965517241379,4.824827586206896,-1.9272413793103444
6,-1.3235310344827584,-1.267,4.4798068965517235,2.1948275862068964,-1.2883965517241378
6,-1.073045537510345,3.496321839234483,4.5643678163103445,-0.6321839081896552,-0.9620689655172412
6,-1.9382758620689655,-1.348563212931034,-1.3118390778620692,-1.3226206896551727,-1.4591379310344825
6,-1.4127586206896552,-7.806206896551724,1.5943655172413793,1.3006896551724134,-1.5821
6,-1.0551724137931036,-0.8216896551724137,3.262965517241379,3.459537931034483,-0.7319313793103448
6,-0.7377628260413792,-1.2882758620689654,1.4431034480896552,1.059310344724138,-1.2165517237034484
6,-1.4309999999999996,-1.7658965517241376,0.3591724137931034,2.5595172413793104,0.06941379310344842
6,-1.656,-3.1579655172413794,8.008965517241379,4.824827586206896,-1.9272413793103444
6,-0.8379310344827586,0.10175862068965547,8.027896551724137,2.734344827586207,-0.9241379310344828
6,-0.8210172413793103,-1.84448275862069,5.4197999999999995,7.175172413793103,-0.5879310344827584
